"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 9,2022,16,6226,459,1,7.38837,7.37231,0.0160617
HHS Regions,Region 10,2022,16,6657,379,13,5.88854,5.69326,0.195283
HHS Regions,Region 1,2022,17,5198,407,1,7.84917,7.82993,0.0192382
HHS Regions,Region 2,2022,17,8383,564,0,6.7279,6.7279,0
HHS Regions,Region 3,2022,17,3761,219,0,5.82292,5.82292,0
HHS Regions,Region 4,2022,17,7450,508,13,6.99329,6.81879,0.174497
HHS Regions,Region 5,2022,17,20572,1928,16,9.44974,9.37196,0.0777756
HHS Regions,Region 6,2022,17,10534,1212,7,11.5721,11.5056,0.0664515
HHS Regions,Region 7,2022,17,4500,247,0,5.48889,5.48889,0
HHS Regions,Region 8,2022,17,2579,233,0,9.03451,9.03451,0
HHS Regions,Region 9,2022,17,7091,537,2,7.60118,7.57298,0.0282048
HHS Regions,Region 10,2022,17,6903,380,4,5.5628,5.50485,0.0579458
HHS Regions,Region 1,2022,18,5579,590,2,10.6112,10.5754,0.0358487
HHS Regions,Region 2,2022,18,8434,649,0,7.69504,7.69504,0
HHS Regions,Region 3,2022,18,3963,244,0,6.15695,6.15695,0
HHS Regions,Region 4,2022,18,7787,544,8,7.08874,6.986,0.102735
HHS Regions,Region 5,2022,18,21222,2062,21,9.81529,9.71633,0.0989539
HHS Regions,Region 6,2022,18,10344,1095,13,10.7115,10.5858,0.125677
HHS Regions,Region 7,2022,18,4627,152,0,3.28507,3.28507,0
HHS Regions,Region 8,2022,18,2588,264,0,10.2009,10.2009,0
HHS Regions,Region 9,2022,18,7766,669,3,8.6531,8.61447,0.0386299
HHS Regions,Region 10,2022,18,7582,433,4,5.76365,5.71089,0.0527565
HHS Regions,Region 1,2022,19,6142,741,3,12.1133,12.0645,0.048844
HHS Regions,Region 2,2022,19,8494,517,0,6.08665,6.08665,0
HHS Regions,Region 3,2022,19,4230,172,0,4.06619,4.06619,0
HHS Regions,Region 4,2022,19,9067,621,3,6.8821,6.84901,0.033087
HHS Regions,Region 5,2022,19,22797,1645,37,7.37816,7.21586,0.162302
HHS Regions,Region 6,2022,19,10024,850,5,8.52953,8.47965,0.0498803
HHS Regions,Region 7,2022,19,4531,129,0,2.84705,2.84705,0
HHS Regions,Region 8,2022,19,2527,165,1,6.56905,6.52948,0.0395726
HHS Regions,Region 9,2022,19,8894,811,2,9.14099,9.11851,0.0224871
HHS Regions,Region 10,2022,19,7848,435,12,5.69572,5.54281,0.152905
HHS Regions,Region 1,2022,20,5629,449,2,8.01208,7.97655,0.0355303
HHS Regions,Region 2,2022,20,7997,430,0,5.37702,5.37702,0
HHS Regions,Region 3,2022,20,4286,146,0,3.40644,3.40644,0
HHS Regions,Region 4,2022,20,8666,535,3,6.20817,6.17355,0.034618
HHS Regions,Region 5,2022,20,21131,992,5,4.71819,4.69452,0.0236619
HHS Regions,Region 6,2022,20,10907,680,7,6.29871,6.23453,0.064179
HHS Regions,Region 7,2022,20,4320,70,0,1.62037,1.62037,0
HHS Regions,Region 8,2022,20,3439,166,0,4.82698,4.82698,0
HHS Regions,Region 9,2022,20,9890,1123,4,11.3953,11.3549,0.0404449
HHS Regions,Region 10,2022,20,8443,468,6,5.61412,5.54305,0.0710648
HHS Regions,Region 1,2022,21,5195,268,0,5.15881,5.15881,0
HHS Regions,Region 2,2022,21,7653,293,6,3.90696,3.82856,0.0784006
HHS Regions,Region 3,2022,21,4258,96,0,2.25458,2.25458,0
HHS Regions,Region 4,2022,21,9518,927,4,9.78147,9.73944,0.0420256
HHS Regions,Region 5,2022,21,18932,621,6,3.31185,3.28016,0.0316924
HHS Regions,Region 6,2022,21,10743,508,15,4.86829,4.72866,0.139626
HHS Regions,Region 7,2022,21,4165,51,0,1.22449,1.22449,0
HHS Regions,Region 8,2022,21,2304,162,1,7.07465,7.03125,0.0434028
HHS Regions,Region 9,2022,21,11039,1327,2,12.0391,12.021,0.0181176
HHS Regions,Region 10,2022,21,9035,503,5,5.62258,5.56724,0.0553403
HHS Regions,Region 1,2022,22,4791,163,1,3.42308,3.40221,0.0208725
HHS Regions,Region 2,2022,22,6913,179,0,2.58932,2.58932,0
HHS Regions,Region 3,2022,22,3880,75,0,1.93299,1.93299,0
HHS Regions,Region 4,2022,22,9365,857,11,9.26855,9.15109,0.117459
HHS Regions,Region 5,2022,22,16932,362,10,2.19702,2.13796,0.0590598
HHS Regions,Region 6,2022,22,10473,339,10,3.33238,3.23689,0.0954836
HHS Regions,Region 7,2022,22,4065,43,0,1.05781,1.05781,0
HHS Regions,Region 8,2022,22,2774,96,0,3.46071,3.46071,0
HHS Regions,Region 9,2022,22,10522,1291,0,12.2695,12.2695,0
HHS Regions,Region 10,2022,22,8443,380,14,4.66659,4.50077,0.165818
HHS Regions,Region 1,2022,23,4850,81,3,1.73196,1.6701,0.0618557
HHS Regions,Region 2,2022,23,7018,83,1,1.19692,1.18267,0.0142491
HHS Regions,Region 3,2022,23,3671,44,0,1.19858,1.19858,0
HHS Regions,Region 4,2022,23,9098,527,6,5.85843,5.79248,0.0659486
HHS Regions,Region 5,2022,23,15630,218,11,1.46513,1.39475,0.0703775
HHS Regions,Region 6,2022,23,10679,203,6,1.95711,1.90093,0.056185
HHS Regions,Region 7,2022,23,4015,15,0,0.373599,0.373599,0
HHS Regions,Region 8,2022,23,2670,58,0,2.17228,2.17228,0
HHS Regions,Region 9,2022,23,10211,984,2,9.65625,9.63667,0.0195867
HHS Regions,Region 10,2022,23,7201,238,5,3.37453,3.3051,0.0694348
HHS Regions,Region 1,2022,24,4433,64,0,1.44372,1.44372,0
HHS Regions,Region 2,2022,24,6448,56,0,0.868486,0.868486,0
HHS Regions,Region 3,2022,24,3511,34,3,1.05383,0.968385,0.0854457
HHS Regions,Region 4,2022,24,8759,320,11,3.77897,3.65339,0.125585
HHS Regions,Region 5,2022,24,13956,145,16,1.15363,1.03898,0.114646
HHS Regions,Region 6,2022,24,10741,139,5,1.34066,1.29411,0.0465506
HHS Regions,Region 7,2022,24,3840,14,0,0.364583,0.364583,0
HHS Regions,Region 8,2022,24,2391,26,0,1.08741,1.08741,0
HHS Regions,Region 9,2022,24,8680,574,1,6.62442,6.6129,0.0115207
HHS Regions,Region 10,2022,24,6717,228,6,3.4837,3.39437,0.0893256
HHS Regions,Region 1,2022,25,3903,40,1,1.05047,1.02485,0.0256213
HHS Regions,Region 2,2022,25,6325,41,0,0.648221,0.648221,0
HHS Regions,Region 3,2022,25,3456,30,1,0.896991,0.868056,0.0289352
HHS Regions,Region 4,2022,25,7661,146,5,1.97102,1.90576,0.0652656
HHS Regions,Region 5,2022,25,13006,102,13,0.884207,0.784253,0.0999539
HHS Regions,Region 6,2022,25,11023,84,11,0.861834,0.762043,0.0997913
HHS Regions,Region 7,2022,25,3926,9,0,0.229241,0.229241,0
HHS Regions,Region 8,2022,25,2384,19,0,0.79698,0.79698,0
HHS Regions,Region 9,2022,25,7957,449,3,5.68053,5.64283,0.0377027
HHS Regions,Region 10,2022,25,6869,164,6,2.47489,2.38754,0.087349
HHS Regions,Region 1,2022,26,4010,15,3,0.448878,0.374065,0.074813
HHS Regions,Region 2,2022,26,6318,32,0,0.506489,0.506489,0
HHS Regions,Region 3,2022,26,3124,10,0,0.320102,0.320102,0
HHS Regions,Region 4,2022,26,8482,136,17,1.80382,1.6034,0.200424
HHS Regions,Region 5,2022,26,12003,57,11,0.566525,0.474881,0.0916438
HHS Regions,Region 6,2022,26,10637,66,5,0.667481,0.620476,0.0470057
HHS Regions,Region 7,2022,26,3925,8,0,0.203822,0.203822,0
HHS Regions,Region 8,2022,26,2305,9,0,0.390456,0.390456,0
HHS Regions,Region 9,2022,26,7843,353,1,4.51358,4.50083,0.0127502
HHS Regions,Region 10,2022,26,5782,94,0,1.62574,1.62574,0
HHS Regions,Region 1,2022,27,3715,8,0,0.215343,0.215343,0
HHS Regions,Region 2,2022,27,6273,16,0,0.255061,0.255061,0
HHS Regions,Region 3,2022,27,3489,6,0,0.171969,0.171969,0
HHS Regions,Region 4,2022,27,7694,102,10,1.45568,1.32571,0.129971
HHS Regions,Region 5,2022,27,10863,26,1,0.24855,0.239345,0.00920556
HHS Regions,Region 6,2022,27,10726,47,14,0.568712,0.438188,0.130524
HHS Regions,Region 7,2022,27,3940,7,0,0.177665,0.177665,0
HHS Regions,Region 8,2022,27,2316,5,0,0.215889,0.215889,0
HHS Regions,Region 9,2022,27,7952,290,3,3.68461,3.64688,0.0377264
HHS Regions,Region 10,2022,27,7028,86,2,1.25213,1.22368,0.0284576
HHS Regions,Region 1,2022,28,3580,11,2,0.363128,0.307263,0.0558659
HHS Regions,Region 2,2022,28,6216,14,1,0.241313,0.225225,0.0160875
HHS Regions,Region 3,2022,28,3612,8,3,0.30454,0.221484,0.0830565
HHS Regions,Region 4,2022,28,7587,68,17,1.12034,0.89627,0.224067
HHS Regions,Region 5,2022,28,10231,36,15,0.498485,0.351872,0.146613
HHS Regions,Region 6,2022,28,10551,44,9,0.502322,0.417022,0.0853
HHS Regions,Region 7,2022,28,4317,7,1,0.185314,0.16215,0.0231642
HHS Regions,Region 8,2022,28,2134,2,0,0.0937207,0.0937207,0
HHS Regions,Region 9,2022,28,7378,166,1,2.26349,2.24993,0.0135538
HHS Regions,Region 10,2022,28,5952,82,1,1.39449,1.37769,0.0168011
HHS Regions,Region 1,2022,29,3423,5,1,0.175285,0.146071,0.0292141
HHS Regions,Region 2,2022,29,6306,9,0,0.142721,0.142721,0
HHS Regions,Region 3,2022,29,3646,8,0,0.219419,0.219419,0
HHS Regions,Region 4,2022,29,9108,62,11,0.801493,0.68072,0.120773
HHS Regions,Region 5,2022,29,10268,24,4,0.272692,0.233736,0.038956
HHS Regions,Region 6,2022,29,10487,37,13,0.476781,0.352818,0.123963
HHS Regions,Region 7,2022,29,4403,7,1,0.181694,0.158983,0.0227118
HHS Regions,Region 8,2022,29,2223,3,0,0.134953,0.134953,0
HHS Regions,Region 9,2022,29,6985,165,7,2.46242,2.3622,0.100215
HHS Regions,Region 10,2022,29,5402,28,1,0.536838,0.518327,0.0185117
HHS Regions,Region 1,2022,30,3424,9,1,0.292056,0.26285,0.0292056
HHS Regions,Region 2,2022,30,6249,8,0,0.12802,0.12802,0
HHS Regions,Region 3,2022,30,3438,9,0,0.26178,0.26178,0
HHS Regions,Region 4,2022,30,7007,29,17,0.656486,0.413872,0.242615
HHS Regions,Region 5,2022,30,10236,29,4,0.322392,0.283314,0.0390778
HHS Regions,Region 6,2022,30,9721,37,5,0.432054,0.380619,0.051435
HHS Regions,Region 7,2022,30,4054,4,1,0.123335,0.098668,0.024667
HHS Regions,Region 8,2022,30,1987,3,0,0.150981,0.150981,0
HHS Regions,Region 9,2022,30,6238,111,3,1.82751,1.77942,0.0480923
HHS Regions,Region 10,2022,30,5583,29,0,0.519434,0.519434,0
HHS Regions,Region 1,2022,31,3212,4,0,0.124533,0.124533,0
HHS Regions,Region 2,2022,31,6176,6,1,0.113342,0.0971503,0.0161917
HHS Regions,Region 3,2022,31,3479,9,0,0.258695,0.258695,0
HHS Regions,Region 4,2022,31,6458,23,14,0.572933,0.356147,0.216785
HHS Regions,Region 5,2022,31,9284,25,0,0.26928,0.26928,0
HHS Regions,Region 6,2022,31,9165,33,10,0.469176,0.360065,0.109111
HHS Regions,Region 7,2022,31,3897,3,0,0.0769823,0.0769823,0
HHS Regions,Region 8,2022,31,1851,3,2,0.270124,0.162075,0.10805
HHS Regions,Region 9,2022,31,6466,112,1,1.7476,1.73214,0.0154655
HHS Regions,Region 10,2022,31,4841,22,1,0.475108,0.454452,0.0206569
HHS Regions,Region 1,2022,32,3207,8,0,0.249454,0.249454,0
HHS Regions,Region 2,2022,32,5276,9,0,0.170584,0.170584,0
HHS Regions,Region 3,2022,32,3350,6,0,0.179104,0.179104,0
HHS Regions,Region 4,2022,32,5849,28,11,0.666781,0.478714,0.188066
HHS Regions,Region 5,2022,32,8407,12,3,0.178423,0.142738,0.0356845
HHS Regions,Region 6,2022,32,8850,24,10,0.384181,0.271186,0.112994
HHS Regions,Region 7,2022,32,3892,4,0,0.102775,0.102775,0
HHS Regions,Region 8,2022,32,1787,2,0,0.111919,0.111919,0
HHS Regions,Region 9,2022,32,6442,109,2,1.72307,1.69202,0.0310463
HHS Regions,Region 10,2022,32,5109,22,1,0.450186,0.430613,0.0195733
HHS Regions,Region 1,2022,33,3352,5,0,0.149165,0.149165,0
HHS Regions,Region 2,2022,33,4904,13,0,0.26509,0.26509,0
HHS Regions,Region 3,2022,33,3254,3,0,0.0921942,0.0921942,0
HHS Regions,Region 4,2022,33,6092,27,17,0.722259,0.443204,0.279054
HHS Regions,Region 5,2022,33,8801,17,4,0.238609,0.19316,0.0454494
HHS Regions,Region 6,2022,33,10013,37,9,0.459403,0.36952,0.0898832
HHS Regions,Region 7,2022,33,3724,9,0,0.241676,0.241676,0
HHS Regions,Region 8,2022,33,1764,1,0,0.0566893,0.0566893,0
HHS Regions,Region 9,2022,33,6749,95,3,1.45207,1.40762,0.044451
HHS Regions,Region 10,2022,33,4983,16,1,0.34116,0.321092,0.0200682
HHS Regions,Region 1,2022,34,3279,10,1,0.335468,0.304971,0.0304971
HHS Regions,Region 2,2022,34,4794,11,0,0.229453,0.229453,0
HHS Regions,Region 3,2022,34,3464,6,0,0.17321,0.17321,0
HHS Regions,Region 4,2022,34,7514,47,19,0.87836,0.625499,0.252861
HHS Regions,Region 5,2022,34,9546,13,8,0.219987,0.136183,0.0838047
HHS Regions,Region 6,2022,34,11832,61,7,0.574713,0.515551,0.0591616
HHS Regions,Region 7,2022,34,3763,3,0,0.0797236,0.0797236,0
HHS Regions,Region 8,2022,34,2424,1,0,0.0412541,0.0412541,0
HHS Regions,Region 9,2022,34,7039,134,5,1.97471,1.90368,0.0710328
HHS Regions,Region 10,2022,34,3841,14,1,0.390523,0.364488,0.0260349
HHS Regions,Region 1,2022,35,3203,11,1,0.374649,0.343428,0.0312207
HHS Regions,Region 2,2022,35,4777,15,0,0.314005,0.314005,0
HHS Regions,Region 3,2022,35,3847,6,0,0.155966,0.155966,0
HHS Regions,Region 4,2022,35,7005,46,12,0.82798,0.656674,0.171306
HHS Regions,Region 5,2022,35,10344,23,3,0.251353,0.222351,0.0290023
HHS Regions,Region 6,2022,35,12729,95,15,0.864168,0.746327,0.117841
HHS Regions,Region 7,2022,35,4182,3,0,0.071736,0.071736,0
HHS Regions,Region 8,2022,35,1972,1,0,0.0507099,0.0507099,0
HHS Regions,Region 9,2022,35,7462,121,2,1.64835,1.62155,0.0268025
HHS Regions,Region 10,2022,35,4478,14,2,0.357302,0.31264,0.0446628
HHS Regions,Region 1,2022,36,3383,11,0,0.325155,0.325155,0
HHS Regions,Region 2,2022,36,4889,14,0,0.286357,0.286357,0
HHS Regions,Region 3,2022,36,3946,9,0,0.228079,0.228079,0
HHS Regions,Region 4,2022,36,6758,78,4,1.21338,1.15419,0.0591891
HHS Regions,Region 5,2022,36,11093,18,3,0.189309,0.162264,0.0270441
HHS Regions,Region 6,2022,36,11825,119,6,1.05708,1.00634,0.05074
HHS Regions,Region 7,2022,36,4194,5,0,0.119218,0.119218,0
HHS Regions,Region 8,2022,36,1961,4,1,0.254972,0.203978,0.0509944
HHS Regions,Region 9,2022,36,7182,154,7,2.24172,2.14425,0.0974659
HHS Regions,Region 10,2022,36,4517,16,1,0.376356,0.354217,0.0221386
HHS Regions,Region 1,2022,37,3782,7,0,0.185087,0.185087,0
HHS Regions,Region 2,2022,37,5607,23,0,0.410202,0.410202,0
HHS Regions,Region 3,2022,37,3993,12,1,0.32557,0.300526,0.0250438
HHS Regions,Region 4,2022,37,6731,114,14,1.90165,1.69366,0.207993
HHS Regions,Region 5,2022,37,10814,27,1,0.258924,0.249676,0.00924727
HHS Regions,Region 6,2022,37,12451,164,13,1.42157,1.31716,0.104409
HHS Regions,Region 7,2022,37,4224,5,0,0.118371,0.118371,0
HHS Regions,Region 8,2022,37,1838,0,2,0.108814,0,0.108814
HHS Regions,Region 9,2022,37,7530,140,4,1.91235,1.85923,0.0531208
HHS Regions,Region 10,2022,37,5299,11,2,0.245329,0.207586,0.037743
HHS Regions,Region 1,2022,38,3962,18,0,0.454316,0.454316,0
HHS Regions,Region 2,2022,38,6268,22,0,0.350989,0.350989,0
HHS Regions,Region 3,2022,38,4289,19,0,0.442994,0.442994,0
HHS Regions,Region 4,2022,38,6550,214,28,3.69466,3.26718,0.427481
HHS Regions,Region 5,2022,38,13633,73,15,0.645493,0.535465,0.110027
HHS Regions,Region 6,2022,38,12435,239,14,2.03458,1.92199,0.112585
HHS Regions,Region 7,2022,38,3993,3,1,0.100175,0.0751315,0.0250438
HHS Regions,Region 8,2022,38,2195,2,0,0.0911162,0.0911162,0
HHS Regions,Region 9,2022,38,8317,167,6,2.08008,2.00794,0.0721414
HHS Regions,Region 10,2022,38,5813,18,1,0.326854,0.309651,0.0172028
HHS Regions,Region 1,2022,39,4230,18,0,0.425532,0.425532,0
HHS Regions,Region 2,2022,39,6489,21,2,0.354446,0.323625,0.0308214
HHS Regions,Region 3,2022,39,4205,40,0,0.951249,0.951249,0
HHS Regions,Region 4,2022,39,4817,364,28,8.13785,7.55657,0.581275
HHS Regions,Region 5,2022,39,12129,77,25,0.84096,0.634842,0.206118
HHS Regions,Region 6,2022,39,12767,404,17,3.29756,3.16441,0.133156
HHS Regions,Region 7,2022,39,3762,6,1,0.186071,0.15949,0.0265816
HHS Regions,Region 8,2022,39,1984,2,0,0.100806,0.100806,0
HHS Regions,Region 9,2022,39,8620,290,6,3.43387,3.36427,0.0696056
HHS Regions,Region 10,2022,39,7894,46,4,0.633392,0.582721,0.0506714
HHS Regions,Region 1,2022,40,4684,30,0,0.640478,0.640478,0
HHS Regions,Region 2,2022,40,7652,31,1,0.418191,0.405123,0.0130685
HHS Regions,Region 3,2022,40,4540,67,1,1.4978,1.47577,0.0220264
HHS Regions,Region 4,2022,40,7553,619,38,8.69853,8.19542,0.503111
HHS Regions,Region 5,2022,40,13976,127,22,1.06611,0.908701,0.157413
HHS Regions,Region 6,2022,40,12793,680,22,5.48738,5.31541,0.171969
HHS Regions,Region 7,2022,40,6454,28,11,0.604276,0.433839,0.170437
HHS Regions,Region 8,2022,40,2023,3,0,0.148295,0.148295,0
HHS Regions,Region 9,2022,40,12272,356,7,2.95795,2.90091,0.0570404
HHS Regions,Region 10,2022,40,6302,43,3,0.729927,0.682323,0.0476039
HHS Regions,Region 1,2022,41,4707,35,2,0.786063,0.743573,0.0424899
HHS Regions,Region 2,2022,41,7827,58,1,0.753801,0.741025,0.0127763
HHS Regions,Region 3,2022,41,4993,151,0,3.02423,3.02423,0
HHS Regions,Region 4,2022,41,7598,708,30,9.71308,9.31824,0.394841
HHS Regions,Region 5,2022,41,16209,263,18,1.7336,1.62256,0.111049
HHS Regions,Region 6,2022,41,17476,1138,21,6.63195,6.51179,0.120165
HHS Regions,Region 7,2022,41,6570,38,3,0.624049,0.578387,0.0456621
HHS Regions,Region 8,2022,41,1893,11,2,0.686741,0.581088,0.105652
HHS Regions,Region 9,2022,41,14044,520,6,3.74537,3.70265,0.0427229
HHS Regions,Region 10,2022,41,6738,39,5,0.653013,0.578807,0.074206
HHS Regions,Region 1,2022,42,5231,61,2,1.20436,1.16613,0.0382336
HHS Regions,Region 2,2022,42,8523,116,1,1.37276,1.36102,0.011733
HHS Regions,Region 3,2022,42,5565,288,0,5.1752,5.1752,0
HHS Regions,Region 4,2022,42,9582,1376,22,14.5899,14.3603,0.229597
HHS Regions,Region 5,2022,42,18630,566,18,3.13473,3.03811,0.0966184
HHS Regions,Region 6,2022,42,14587,1699,31,11.8599,11.6474,0.212518
HHS Regions,Region 7,2022,42,7164,101,10,1.54941,1.40983,0.139587
HHS Regions,Region 8,2022,42,1916,29,2,1.61795,1.51357,0.104384
HHS Regions,Region 9,2022,42,16036,745,15,4.73934,4.6458,0.0935395
HHS Regions,Region 10,2022,42,8193,99,7,1.29379,1.20835,0.0854388
HHS Regions,Region 1,2022,43,5885,124,4,2.17502,2.10705,0.0679694
HHS Regions,Region 2,2022,43,9955,335,1,3.37519,3.36514,0.0100452
HHS Regions,Region 3,2022,43,6541,806,1,12.3376,12.3223,0.0152882
HHS Regions,Region 4,2022,43,12122,2069,38,17.3816,17.0681,0.31348
HHS Regions,Region 5,2022,43,21677,1291,13,6.01559,5.95562,0.0599714
HHS Regions,Region 6,2022,43,18346,3037,24,16.6848,16.554,0.130819
HHS Regions,Region 7,2022,43,7289,270,13,3.88256,3.70421,0.178351
HHS Regions,Region 8,2022,43,2197,50,0,2.27583,2.27583,0
HHS Regions,Region 9,2022,43,19859,1109,9,5.62969,5.58437,0.0453195
HHS Regions,Region 10,2022,43,8980,250,10,2.89532,2.78396,0.111359
HHS Regions,Region 1,2022,44,6461,298,2,4.64324,4.61229,0.030955
HHS Regions,Region 2,2022,44,11015,734,4,6.69995,6.66364,0.0363141
HHS Regions,Region 3,2022,44,7681,1393,2,18.1617,18.1357,0.0260383
HHS Regions,Region 4,2022,44,15250,3369,45,22.3869,22.0918,0.295082
HHS Regions,Region 5,2022,44,25932,2811,32,10.9633,10.8399,0.1234
HHS Regions,Region 6,2022,44,21945,4641,24,21.2577,21.1483,0.109364
HHS Regions,Region 7,2022,44,9110,620,15,6.97036,6.80571,0.164654
HHS Regions,Region 8,2022,44,2807,180,3,6.51942,6.41254,0.106876
HHS Regions,Region 9,2022,44,22469,2240,10,10.0138,9.96929,0.0445058
HHS Regions,Region 10,2022,44,10957,667,8,6.16045,6.08743,0.0730127
HHS Regions,Region 1,2022,45,6828,467,2,6.86878,6.83948,0.0292912
HHS Regions,Region 2,2022,45,10969,1140,5,10.4385,10.3929,0.045583
HHS Regions,Region 3,2022,45,7491,1481,1,19.7837,19.7704,0.0133494
HHS Regions,Region 4,2022,45,13784,2660,66,19.7766,19.2977,0.478816
HHS Regions,Region 5,2022,45,27452,3943,45,14.5272,14.3633,0.163922
HHS Regions,Region 6,2022,45,23230,4882,25,21.1235,21.0159,0.107619
HHS Regions,Region 7,2022,45,9735,933,12,9.70724,9.58398,0.123267
HHS Regions,Region 8,2022,45,3239,358,1,11.0837,11.0528,0.0308737
HHS Regions,Region 9,2022,45,27972,3863,18,13.8746,13.8102,0.0643501
HHS Regions,Region 10,2022,45,13426,1611,13,12.0959,11.9991,0.0968271
HHS Regions,Region 1,2022,46,7749,815,3,10.5562,10.5175,0.0387147
HHS Regions,Region 2,2022,46,12395,1740,1,14.046,14.0379,0.00806777
HHS Regions,Region 3,2022,46,7243,1531,5,21.2067,21.1377,0.0690322
HHS Regions,Region 4,2022,46,11775,1929,56,16.8577,16.3822,0.475584
HHS Regions,Region 5,2022,46,31250,6648,58,21.4592,21.2736,0.1856
HHS Regions,Region 6,2022,46,23809,4983,29,21.0509,20.9291,0.121803
HHS Regions,Region 7,2022,46,11081,1780,18,16.226,16.0635,0.16244
HHS Regions,Region 8,2022,46,4155,687,2,16.5824,16.5343,0.0481348
HHS Regions,Region 9,2022,46,32549,5401,11,16.6272,16.5934,0.0337952
HHS Regions,Region 10,2022,46,15769,3236,6,20.5593,20.5213,0.0380493
HHS Regions,Region 1,2022,47,8740,1959,4,22.46,22.4142,0.0457666
HHS Regions,Region 2,2022,47,12720,3094,4,24.3553,24.3239,0.0314465
HHS Regions,Region 3,2022,47,7241,2052,6,28.4215,28.3386,0.0828615
HHS Regions,Region 4,2022,47,12472,2465,61,20.2534,19.7643,0.489096
HHS Regions,Region 5,2022,47,32308,9674,34,30.0483,29.943,0.105237
HHS Regions,Region 6,2022,47,22090,5739,28,26.1068,25.9801,0.126754
HHS Regions,Region 7,2022,47,11794,3238,13,27.5649,27.4546,0.110226
HHS Regions,Region 8,2022,47,4344,904,2,20.8564,20.8103,0.0460405
HHS Regions,Region 9,2022,47,29484,6151,10,20.8961,20.8622,0.0339167
HHS Regions,Region 10,2022,47,16767,5320,17,31.8304,31.729,0.10139
HHS Regions,Region 1,2022,48,11472,3069,6,26.8044,26.7521,0.0523013
HHS Regions,Region 2,2022,48,15728,4119,2,26.2017,26.189,0.0127162
HHS Regions,Region 3,2022,48,8739,2237,2,25.6208,25.5979,0.0228859
HHS Regions,Region 4,2022,48,12479,2092,48,17.1488,16.7642,0.384646
HHS Regions,Region 5,2022,48,41958,12681,26,30.285,30.2231,0.0619667
HHS Regions,Region 6,2022,48,24135,5437,34,22.6683,22.5274,0.140874
HHS Regions,Region 7,2022,48,15021,4185,21,28.0008,27.861,0.139804
HHS Regions,Region 8,2022,48,4585,1117,2,24.4057,24.3621,0.0436205
HHS Regions,Region 9,2022,48,36829,7766,17,21.1328,21.0866,0.0461593
HHS Regions,Region 10,2022,48,20839,6132,14,29.4928,29.4256,0.0671817
HHS Regions,Region 1,2022,49,10722,3049,4,28.4742,28.4369,0.0373065
HHS Regions,Region 2,2022,49,14902,3793,5,25.4865,25.453,0.0335525
HHS Regions,Region 3,2022,49,7724,1748,4,22.6825,22.6308,0.0517866
HHS Regions,Region 4,2022,49,11548,1424,39,12.6689,12.3311,0.337721
HHS Regions,Region 5,2022,49,41400,13090,48,31.7343,31.6184,0.115942
HHS Regions,Region 6,2022,49,23902,6125,56,25.8598,25.6255,0.23429
HHS Regions,Region 7,2022,49,15950,5098,12,32.0376,31.9624,0.0752351
HHS Regions,Region 8,2022,49,4523,1157,5,25.6909,25.5804,0.110546
HHS Regions,Region 9,2022,49,33057,6835,18,20.7309,20.6764,0.0544514
HHS Regions,Region 10,2022,49,18772,5408,17,28.8994,28.8089,0.0905604
HHS Regions,Region 1,2022,50,10539,2758,15,26.3118,26.1695,0.142328
HHS Regions,Region 2,2022,50,14431,3168,2,21.9666,21.9527,0.0138591
HHS Regions,Region 3,2022,50,7457,1275,2,17.1248,17.098,0.0268204
HHS Regions,Region 4,2022,50,10891,851,40,8.18107,7.81379,0.367276
HHS Regions,Region 5,2022,50,43173,13437,42,31.2209,31.1236,0.097283
HHS Regions,Region 6,2022,50,21586,5035,65,23.6264,23.3253,0.301121
HHS Regions,Region 7,2022,50,14187,5080,25,35.9836,35.8074,0.176218
HHS Regions,Region 8,2022,50,4715,1191,4,25.3446,25.2598,0.0848356
HHS Regions,Region 9,2022,50,30044,5411,10,18.0435,18.0103,0.0332845
HHS Regions,Region 10,2022,50,15802,3867,11,24.5412,24.4716,0.0696114
HHS Regions,Region 1,2022,51,10017,2307,14,23.1706,23.0308,0.139762
HHS Regions,Region 2,2022,51,13129,2417,3,18.4325,18.4096,0.0228502
HHS Regions,Region 3,2022,51,6271,777,1,12.4063,12.3904,0.0159464
HHS Regions,Region 4,2022,51,10173,745,31,7.62803,7.32331,0.304728
HHS Regions,Region 5,2022,51,33032,9007,29,27.3553,27.2675,0.0877937
HHS Regions,Region 6,2022,51,19694,3922,33,20.0823,19.9147,0.167564
HHS Regions,Region 7,2022,51,12187,3647,8,29.991,29.9253,0.0656437
